Matrix A
1, 0.945795, 0.892125, 0.839512, 0.788441, 0.739363, 0.69266, 0.648664, 0.607619, 0.569716, 0.535051, 0.503672, 0.475538, 0.450575, 0.428634, 0.40955, 0.393109, 0.379092, 0.367254, 0.357362, 0.349173, 0.342466, 0.337024, 0.332656, 0.329182, 0.326449, 0.324319, 0.322677, 0.321422, 0.320475, 0.319765, 0.31924, 0.318855, 0.318575, 0.318374, 0.318232, 0.318131, 0.318061, 0.318013, 0.31798, 0.317958, 0.317943, 0.317933, 0.317927, 0.317922, 0.31792, 0.317918, 0.317917, 0.317916, 0.317916, 0.317916, 0.317916, 0.317916, 0.317916, 0.317917, 0.317918, 0.31792, 0.317922, 0.317927, 0.317933, 0.317943, 0.317958, 0.31798, 0.318013, 0.318061, 0.318131, 0.318232, 0.318374, 0.318575, 0.318855, 0.31924, 0.319765, 0.320475, 0.321422, 0.322677, 0.324319, 0.326449, 0.329182, 0.332656, 0.337024, 0.342466, 0.349173, 0.357362, 0.367254, 0.379092, 0.393109, 0.40955, 0.428634, 0.450575, 0.475538, 0.503672, 0.535051, 0.569716, 0.607619, 0.648664, 0.69266, 0.739363, 0.788441, 0.839512, 0.892125, 0.945795, 1, 
1, 0.942135, 0.884842, 0.828675, 0.77416, 0.721766, 0.671914, 0.624944, 0.581135, 0.540669, 0.503672, 0.470171, 0.440146, 0.413494, 0.39008, 0.369706, 0.352161, 0.337196, 0.324565, 0.314004, 0.305267, 0.298107, 0.292302, 0.287638, 0.283932, 0.281015, 0.278743, 0.27699, 0.275652, 0.27464, 0.273884, 0.273323, 0.272912, 0.272614, 0.2724, 0.272248, 0.272141, 0.272066, 0.272014, 0.271979, 0.271956, 0.27194, 0.271929, 0.271922, 0.271918, 0.271915, 0.271913, 0.271912, 0.271911, 0.271911, 0.271911, 0.271911, 0.271911, 0.271911, 0.271912, 0.271913, 0.271915, 0.271918, 0.271922, 0.271929, 0.27194, 0.271956, 0.271979, 0.272014, 0.272066, 0.272141, 0.272248, 0.2724, 0.272614, 0.272912, 0.273323, 0.273884, 0.27464, 0.275652, 0.27699, 0.278743, 0.281015, 0.283932, 0.287638, 0.292302, 0.298107, 0.305267, 0.314004, 0.324565, 0.337196, 0.352161, 0.369706, 0.39008, 0.413494, 0.440146, 0.470171, 0.503672, 0.540669, 0.581135, 0.624944, 0.671914, 0.721766, 0.77416, 0.828675, 0.884842, 0.942135, 1, 
1, 0.938854, 0.878312, 0.818963, 0.761355, 0.705994, 0.653313, 0.603686, 0.557389, 0.514637, 0.475538, 0.440146, 0.408416, 0.380261, 0.355517, 0.333995, 0.315455, 0.299648, 0.2863, 0.275146, 0.265913, 0.258352, 0.252217, 0.247292, 0.243376, 0.240296, 0.237895, 0.236044, 0.23463, 0.233562, 0.232763, 0.232171, 0.231737, 0.231423, 0.231196, 0.231036, 0.230922, 0.230844, 0.230789, 0.230752, 0.230727, 0.23071, 0.230699, 0.230692, 0.230687, 0.230684, 0.230682, 0.230681, 0.230681, 0.23068, 0.23068, 0.23068, 0.23068, 0.230681, 0.230681, 0.230682, 0.230684, 0.230687, 0.230692, 0.230699, 0.23071, 0.230727, 0.230752, 0.230789, 0.230844, 0.230922, 0.231036, 0.231196, 0.231423, 0.231737, 0.232171, 0.232763, 0.233562, 0.23463, 0.236044, 0.237895, 0.240296, 0.243376, 0.247292, 0.252217, 0.258352, 0.265913, 0.275146, 0.2863, 0.299648, 0.315455, 0.333995, 0.355517, 0.380261, 0.408416, 0.440146, 0.475538, 0.514637, 0.557389, 0.603686, 0.653313, 0.705994, 0.761355, 0.818963, 0.878312, 0.938854, 1, 
1, 0.935942, 0.872518, 0.810341, 0.749992, 0.691992, 0.636807, 0.584813, 0.536319, 0.491527, 0.450575, 0.413494, 0.380261, 0.350763, 0.324849, 0.302301, 0.282884, 0.266324, 0.252346, 0.24066, 0.230993, 0.223071, 0.216648, 0.211489, 0.20739, 0.204163, 0.201649, 0.199711, 0.198231, 0.197112, 0.196276, 0.195656, 0.195202, 0.194872, 0.194635, 0.194467, 0.194349, 0.194266, 0.194209, 0.19417, 0.194144, 0.194127, 0.194115, 0.194107, 0.194102, 0.194099, 0.194097, 0.194096, 0.194095, 0.194095, 0.194095, 0.194095, 0.194095, 0.194095, 0.194096, 0.194097, 0.194099, 0.194102, 0.194107, 0.194115, 0.194127, 0.194144, 0.19417, 0.194209, 0.194266, 0.194349, 0.194467, 0.194635, 0.194872, 0.195202, 0.195656, 0.196276, 0.197112, 0.198231, 0.199711, 0.201649, 0.204163, 0.20739, 0.211489, 0.216648, 0.223071, 0.230993, 0.24066, 0.252346, 0.266324, 0.282884, 0.302301, 0.324849, 0.350763, 0.380261, 0.413494, 0.450575, 0.491527, 0.536319, 0.584813, 0.636807, 0.691992, 0.749992, 0.810341, 0.872518, 0.935942, 1, 
1, 0.933383, 0.867425, 0.802766, 0.740004, 0.679691, 0.622299, 0.568234, 0.517799, 0.471225, 0.428634, 0.39008, 0.355517, 0.324849, 0.297898, 0.274456, 0.254263, 0.237048, 0.222512, 0.210365, 0.200311, 0.192077, 0.185398, 0.180036, 0.175773, 0.172419, 0.169806, 0.167792, 0.166253, 0.165091, 0.164221, 0.163577, 0.163105, 0.162762, 0.162516, 0.162341, 0.162218, 0.162132, 0.162073, 0.162033, 0.162006, 0.161988, 0.161976, 0.161968, 0.161963, 0.161959, 0.161957, 0.161956, 0.161955, 0.161955, 0.161955, 0.161955, 0.161955, 0.161955, 0.161956, 0.161957, 0.161959, 0.161963, 0.161968, 0.161976, 0.161988, 0.162006, 0.162033, 0.162073, 0.162132, 0.162218, 0.162341, 0.162516, 0.162762, 0.163105, 0.163577, 0.164221, 0.165091, 0.166253, 0.167792, 0.169806, 0.172419, 0.175773, 0.180036, 0.185398, 0.192077, 0.200311, 0.210365, 0.222512, 0.237048, 0.254263, 0.274456, 0.297898, 0.324849, 0.355517, 0.39008, 0.428634, 0.471225, 0.517799, 0.568234, 0.622299, 0.679691, 0.740004, 0.802766, 0.867425, 0.933383, 1, 
1, 0.931156, 0.862994, 0.796173, 0.731316, 0.668985, 0.60968, 0.553805, 0.501691, 0.453558, 0.40955, 0.369706, 0.333995, 0.302301, 0.274456, 0.250231, 0.22937, 0.211579, 0.196563, 0.18401, 0.173625, 0.165116, 0.158217, 0.152677, 0.148274, 0.144809, 0.14211, 0.140028, 0.13844, 0.137239, 0.136341, 0.135675, 0.135188, 0.134834, 0.13458, 0.134399, 0.134272, 0.134184, 0.134123, 0.134081, 0.134053, 0.134034, 0.134022, 0.134014, 0.134008, 0.134005, 0.134003, 0.134001, 0.134001, 0.134, 0.134, 0.134, 0.134, 0.134001, 0.134001, 0.134003, 0.134005, 0.134008, 0.134014, 0.134022, 0.134034, 0.134053, 0.134081, 0.134123, 0.134184, 0.134272, 0.134399, 0.13458, 0.134834, 0.135188, 0.135675, 0.136341, 0.137239, 0.13844, 0.140028, 0.14211, 0.144809, 0.148274, 0.152677, 0.158217, 0.165116, 0.173625, 0.18401, 0.196563, 0.211579, 0.22937, 0.250231, 0.274456, 0.302301, 0.333995, 0.369706, 0.40955, 0.453558, 0.501691, 0.553805, 0.60968, 0.668985, 0.731316, 0.796173, 0.862994, 0.931156, 1, 
1, 0.929239, 0.859177, 0.790495, 0.72383, 0.659766, 0.598806, 0.54138, 0.487812, 0.438344, 0.393109, 0.352161, 0.315455, 0.282884, 0.254263, 0.22937, 0.207928, 0.189647, 0.174213, 0.161315, 0.150642, 0.1419, 0.134809, 0.129117, 0.124592, 0.121033, 0.118259, 0.116121, 0.114488, 0.113255, 0.112332, 0.111649, 0.111148, 0.110785, 0.110524, 0.110338, 0.110208, 0.110117, 0.110054, 0.110011, 0.109982, 0.109963, 0.10995, 0.109942, 0.109937, 0.109933, 0.109931, 0.10993, 0.109929, 0.109928, 0.109928, 0.109928, 0.109928, 0.109929, 0.10993, 0.109931, 0.109933, 0.109937, 0.109942, 0.10995, 0.109963, 0.109982, 0.110011, 0.110054, 0.110117, 0.110208, 0.110338, 0.110524, 0.110785, 0.111148, 0.111649, 0.112332, 0.113255, 0.114488, 0.116121, 0.118259, 0.121033, 0.124592, 0.129117, 0.134809, 0.1419, 0.150642, 0.161315, 0.174213, 0.189647, 0.207928, 0.22937, 0.254263, 0.282884, 0.315455, 0.352161, 0.393109, 0.438344, 0.487812, 0.54138, 0.598806, 0.659766, 0.72383, 0.790495, 0.859177, 0.929239, 1, 
1, 0.927603, 0.855922, 0.785652, 0.717448, 0.651901, 0.589536, 0.53078, 0.475979, 0.425366, 0.379092, 0.337196, 0.299648, 0.266324, 0.237048, 0.211579, 0.189647, 0.170944, 0.155159, 0.141963, 0.131048, 0.122104, 0.114853, 0.10903, 0.104403, 0.100761, 0.0979255, 0.0957383, 0.0940691, 0.0928075, 0.091864, 0.0911652, 0.0906532, 0.0902816, 0.0900148, 0.0898251, 0.0896916, 0.0895987, 0.0895346, 0.0894909, 0.0894614, 0.0894417, 0.0894286, 0.0894201, 0.0894146, 0.089411, 0.0894088, 0.0894074, 0.0894066, 0.0894061, 0.0894059, 0.0894059, 0.0894061, 0.0894066, 0.0894074, 0.0894088, 0.089411, 0.0894146, 0.0894201, 0.0894286, 0.0894417, 0.0894614, 0.0894909, 0.0895346, 0.0895987, 0.0896916, 0.0898251, 0.0900148, 0.0902816, 0.0906532, 0.0911652, 0.091864, 0.0928075, 0.0940691, 0.0957383, 0.0979255, 0.100761, 0.104403, 0.10903, 0.114853, 0.122104, 0.131048, 0.141963, 0.155159, 0.170944, 0.189647, 0.211579, 0.237048, 0.266324, 0.299648, 0.337196, 0.379092, 0.425366, 0.475979, 0.53078, 0.589536, 0.651901, 0.717448, 0.785652, 0.855922, 0.927603, 1, 
1, 0.926222, 0.853173, 0.781563, 0.712057, 0.645262, 0.581706, 0.521834, 0.465985, 0.414413, 0.367254, 0.324565, 0.2863, 0.252346, 0.222512, 0.196563, 0.174213, 0.155159, 0.139072, 0.12563, 0.114506, 0.105396, 0.0980066, 0.0920755, 0.0873607, 0.0836517, 0.0807622, 0.0785346, 0.0768338, 0.075549, 0.0745878, 0.0738762, 0.0733546, 0.0729762, 0.0727044, 0.0725113, 0.0723753, 0.0722807, 0.0722155, 0.072171, 0.0721409, 0.0721208, 0.0721076, 0.0720989, 0.0720932, 0.0720896, 0.0720874, 0.072086, 0.0720851, 0.0720846, 0.0720844, 0.0720844, 0.0720846, 0.0720851, 0.072086, 0.0720874, 0.0720896, 0.0720932, 0.0720989, 0.0721076, 0.0721208, 0.0721409, 0.072171, 0.0722155, 0.0722807, 0.0723753, 0.0725113, 0.0727044, 0.0729762, 0.0733546, 0.0738762, 0.0745878, 0.075549, 0.0768338, 0.0785346, 0.0807622, 0.0836517, 0.0873607, 0.0920755, 0.0980066, 0.105396, 0.114506, 0.12563, 0.139072, 0.155159, 0.174213, 0.196563, 0.222512, 0.252346, 0.2863, 0.324565, 0.367254, 0.414413, 0.465985, 0.521834, 0.581706, 0.645262, 0.712057, 0.781563, 0.853173, 0.926222, 1, 
1, 0.925067, 0.850875, 0.778144, 0.707552, 0.639711, 0.575163, 0.514352, 0.457634, 0.405253, 0.357362, 0.314004, 0.275146, 0.24066, 0.210365, 0.18401, 0.161315, 0.141963, 0.12563, 0.111978, 0.100684, 0.0914315, 0.0839297, 0.0779063, 0.0731199, 0.0693534, 0.0664202, 0.0641581, 0.0624318, 0.0611272, 0.0601515, 0.059429, 0.0588996, 0.0585154, 0.0582396, 0.0580435, 0.0579056, 0.0578095, 0.0577433, 0.0576981, 0.0576676, 0.0576473, 0.0576338, 0.057625, 0.0576193, 0.0576156, 0.0576133, 0.0576119, 0.057611, 0.0576105, 0.0576103, 0.0576103, 0.0576105, 0.057611, 0.0576119, 0.0576133, 0.0576156, 0.0576193, 0.057625, 0.0576338, 0.0576473, 0.0576676, 0.0576981, 0.0577433, 0.0578095, 0.0579056, 0.0580435, 0.0582396, 0.0585154, 0.0588996, 0.059429, 0.0601515, 0.0611272, 0.0624318, 0.0641581, 0.0664202, 0.0693534, 0.0731199, 0.0779063, 0.0839297, 0.0914315, 0.100684, 0.111978, 0.12563, 0.141963, 0.161315, 0.18401, 0.210365, 0.24066, 0.275146, 0.314004, 0.357362, 0.405253, 0.457634, 0.514352, 0.575163, 0.639711, 0.707552, 0.778144, 0.850875, 0.925067, 1, 
1, 0.924111, 0.848973, 0.775315, 0.703821, 0.635118, 0.569745, 0.508163, 0.450721, 0.397676, 0.349173, 0.305267, 0.265913, 0.230993, 0.200311, 0.173625, 0.150642, 0.131048, 0.114506, 0.100684, 0.0892465, 0.0798793, 0.0722825, 0.0661846, 0.0613377, 0.0575248, 0.0545546, 0.0522648, 0.0505169, 0.0491963, 0.0482085, 0.0474772, 0.0469412, 0.0465524, 0.0462732, 0.0460747, 0.0459351, 0.0458379, 0.0457709, 0.0457252, 0.0456943, 0.0456737, 0.04566, 0.0456511, 0.0456453, 0.0456416, 0.0456393, 0.0456379, 0.045637, 0.0456365, 0.0456363, 0.0456363, 0.0456365, 0.045637, 0.0456379, 0.0456393, 0.0456416, 0.0456453, 0.0456511, 0.04566, 0.0456737, 0.0456943, 0.0457252, 0.0457709, 0.0458379, 0.0459351, 0.0460747, 0.0462732, 0.0465524, 0.0469412, 0.0474772, 0.0482085, 0.0491963, 0.0505169, 0.0522648, 0.0545546, 0.0575248, 0.0613377, 0.0661846, 0.0722825, 0.0798793, 0.0892465, 0.100684, 0.114506, 0.131048, 0.150642, 0.173625, 0.200311, 0.230993, 0.265913, 0.305267, 0.349173, 0.397676, 0.450721, 0.508163, 0.569745, 0.635118, 0.703821, 0.775315, 0.848973, 0.924111, 1, 
1, 0.923328, 0.847415, 0.772996, 0.700766, 0.631353, 0.565308, 0.503089, 0.445058, 0.391465, 0.342466, 0.298107, 0.258352, 0.223071, 0.192077, 0.165116, 0.1419, 0.122104, 0.105396, 0.0914315, 0.0798793, 0.0704161, 0.0627433, 0.0565831, 0.051688, 0.0478363, 0.0448367, 0.0425237, 0.0407585, 0.0394246, 0.0384271, 0.0376884, 0.0371472, 0.0367545, 0.0364726, 0.0362722, 0.0361312, 0.036033, 0.0359654, 0.0359192, 0.0358881, 0.0358672, 0.0358535, 0.0358445, 0.0358386, 0.0358349, 0.0358326, 0.0358311, 0.0358302, 0.0358297, 0.0358295, 0.0358295, 0.0358297, 0.0358302, 0.0358311, 0.0358326, 0.0358349, 0.0358386, 0.0358445, 0.0358535, 0.0358672, 0.0358881, 0.0359192, 0.0359654, 0.036033, 0.0361312, 0.0362722, 0.0364726, 0.0367545, 0.0371472, 0.0376884, 0.0384271, 0.0394246, 0.0407585, 0.0425237, 0.0448367, 0.0478363, 0.051688, 0.0565831, 0.0627433, 0.0704161, 0.0798793, 0.0914315, 0.105396, 0.122104, 0.1419, 0.165116, 0.192077, 0.223071, 0.258352, 0.298107, 0.342466, 0.391465, 0.445058, 0.503089, 0.565308, 0.631353, 0.700766, 0.772996, 0.847415, 0.923328, 1, 
1, 0.922693, 0.84615, 0.771116, 0.698287, 0.6283, 0.561708, 0.498976, 0.440463, 0.38643, 0.337024, 0.292302, 0.252217, 0.216648, 0.185398, 0.158217, 0.134809, 0.114853, 0.0980066, 0.0839297, 0.0722825, 0.0627433, 0.0550076, 0.0487982, 0.043863, 0.0399807, 0.0369567, 0.0346254, 0.0328459, 0.0315016, 0.030496, 0.0297516, 0.029206, 0.0288103, 0.0285261, 0.0283242, 0.0281821, 0.0280831, 0.028015, 0.0279685, 0.0279371, 0.0279161, 0.0279022, 0.0278931, 0.0278873, 0.0278835, 0.0278811, 0.0278796, 0.0278788, 0.0278783, 0.027878, 0.027878, 0.0278783, 0.0278788, 0.0278796, 0.0278811, 0.0278835, 0.0278873, 0.0278931, 0.0279022, 0.0279161, 0.0279371, 0.0279685, 0.028015, 0.0280831, 0.0281821, 0.0283242, 0.0285261, 0.0288103, 0.029206, 0.0297516, 0.030496, 0.0315016, 0.0328459, 0.0346254, 0.0369567, 0.0399807, 0.043863, 0.0487982, 0.0550076, 0.0627433, 0.0722825, 0.0839297, 0.0980066, 0.114853, 0.134809, 0.158217, 0.185398, 0.216648, 0.252217, 0.292302, 0.337024, 0.38643, 0.440463, 0.498976, 0.561708, 0.6283, 0.698287, 0.771116, 0.84615, 0.922693, 1, 
